LEMS_SimulationTime ISIM_SimulationTime ERROR_SimulationTime LEMS_neuron_model_spike ISIM_neuron_model_spike ERROR_neuron_model_spike LEMS_neuron_model_stateCURRENT_voltage_v ISIM_neuron_model_stateCURRENT_voltage_v ERROR_neuron_model_stateCURRENT_voltage_v LEMS_neuron_model_stateCURRENT_time_lastSpikeTime ISIM_neuron_model_stateCURRENT_time_lastSpikeTime ERROR_neuron_model_stateCURRENT_time_lastSpikeTime LEMS_neuron_model_stateCURRENT_conductance_SynapseModel_g ISIM_neuron_model_stateCURRENT_conductance_SynapseModel_g ERROR_neuron_model_stateCURRENT_conductance_SynapseModel_g LEMS_neuron_model_stateCURRENT_current_SynapseModel_i ISIM_neuron_model_stateCURRENT_current_SynapseModel_i ERROR_neuron_model_stateCURRENT_current_SynapseModel_i  
0.00675 0.006759167 8.403404E-11 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0068 0.006809235 8.5285126E-11 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.00685 0.006859303 8.654546E-11 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0069 0.00690937 8.779758E-11 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.00695 0.006959438 8.9076274E-11 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.007 0.007009506 9.0364216E-11 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.00705 0.007059574 9.16614E-11 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0071 0.007109642 9.296783E-11 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.00715 0.00715971 9.42835E-11 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0072 0.007209778 9.560842E-11 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.00725 0.007259846 9.695175E-11 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0073 0.007309914 9.8285984E-11 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.00735 0.007359982 9.963863E-11 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0074 0.007410049 1.00981806E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.00745 0.007460117 1.0235282E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0075 0.007510185 1.0373308E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.00755 0.007560253 1.0512258E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0076 0.007610321 1.0652132E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.00765 0.007660389 1.0792931E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0077 0.007710457 1.09346546E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.00775 0.007760525 1.1078283E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0078 0.007810593 1.1221861E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.00785 0.007860661 1.1365371E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0079 0.007910728 1.1510792E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.00795 0.007960796 1.1655127E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.008 0.008010864 1.1802384E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.00805 0.008060932 1.1950566E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0081 0.008111 1.2099673E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.00815 0.008161068 1.2249703E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0082 0.008211136 1.2400658E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.00825 0.008261204 1.2552537E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0083 0.008311272 1.2705341E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.00835 0.00836134 1.285907E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0084 0.008411407 1.3011597E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.00845 0.008461475 1.3169299E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0085 0.008511543 1.332365E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.00855 0.008561611 1.3481065E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0086 0.008611679 1.3639402E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.00865 0.008661747 1.3798665E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0087 0.008711815 1.3958851E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.00875 0.008761883 1.4119962E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0088 0.008811951 1.4281998E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.00885 0.008862019 1.4444958E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0089 0.008912086 1.4606591E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.00895 0.008962154 1.4773652E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.009 0.009012222 1.4939384E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.00905 0.00906229 1.5103753E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0091 0.009112358 1.5271323E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.00915 0.009162426 1.5439816E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0092 0.009212494 1.5609235E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.00925 0.009262562 1.5779578E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0093 0.00931263 1.5950845E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.00935 0.009362698 1.6123036E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0094 0.009412766 1.629853E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.00945 0.009462833 1.6470193E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0095 0.009512901 1.6645159E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.00955 0.009562969 1.6821047E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0096 0.009613037 1.6995433E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.00965 0.009663105 1.7173159E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0097 0.009713173 1.7351809E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.00975 0.009763241 1.7531383E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0098 0.009813309 1.7711882E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.00985 0.009863377 1.7893306E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0099 0.009913445 1.8078158E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.00995 0.009963512 1.8258926E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01 0.01001358 1.8443122E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01005 0.01006365 1.8633328E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0101 0.01011372 1.882451E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01015 0.01016378 1.8988423E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0102 0.01021385 1.9181413E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01025 0.01026392 1.9375379E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0103 0.01031399 1.9570322E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01035 0.01036406 1.9768857E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0104 0.01041412 1.9936823E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01045 0.01046419 2.0134562E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0105 0.01051426 2.0335933E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01055 0.01056433 2.0535637E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0106 0.0106144 2.0736315E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01065 0.01066446 2.0911027E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0107 0.01071453 2.1110821E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01075 0.0107646 2.1314285E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0108 0.01081467 2.1518724E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01085 0.01086473 2.1696694E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0109 0.0109148 2.1902956E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01095 0.01096487 2.2112961E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.011 0.01101494 2.2321187E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01105 0.01106501 2.2530389E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0111 0.01111507 2.2712485E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01115 0.01116514 2.2923508E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0112 0.01121521 2.3135506E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01125 0.01126528 2.3345634E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0113 0.01131535 2.356243E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01135 0.01136541 2.3745772E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0114 0.01141548 2.396153E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01145 0.01146555 2.4181163E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0115 0.01151562 2.4398883E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01155 0.01156569 2.4617583E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0116 0.01161575 2.480791E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01165 0.01166582 2.5028432E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0117 0.01171589 2.5249927E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01175 0.01176596 2.54724E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0118 0.01181602 2.5663013E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01185 0.01186609 2.5887292E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0119 0.01191616 2.611255E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01195 0.01196623 2.6341804E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.012 0.0120163 2.6569025E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01205 0.01206636 2.676369E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0121 0.01211643 2.699578E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01215 0.0121665 2.72258E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0122 0.01221657 2.7456792E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01225 0.01226664 2.7688762E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0123 0.0123167 2.789059E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01235 0.01236677 2.8121258E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0124 0.01241684 2.8356012E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01245 0.01246691 2.859489E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0125 0.01251698 2.883161E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01255 0.01256704 2.903438E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0126 0.01261711 2.9276093E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01265 0.01266718 2.951561E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0127 0.01271725 2.97561E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01275 0.01276731 2.9965316E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0128 0.01281738 3.0207628E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01285 0.01286745 3.0450917E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0129 0.01291752 3.0691918E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01295 0.01296759 3.0940422E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.013 0.01301765 3.1150466E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01305 0.01306772 3.1400813E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0131 0.01311779 3.164885E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01315 0.01316786 3.1897865E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0132 0.01321793 3.214785E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01325 0.01326799 3.23653E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0133 0.01331806 3.261711E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01335 0.01336813 3.2869896E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0134 0.0134182 3.3127048E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01345 0.01346827 3.3378394E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0135 0.01351833 3.3596542E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01355 0.0135684 3.3856515E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0136 0.01361847 3.411405E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01365 0.01366854 3.437256E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0137 0.01371861 3.4632047E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01375 0.01376867 3.4857725E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0138 0.01381874 3.5119033E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01385 0.01386881 3.5381317E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0139 0.01391888 3.5648093E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01395 0.01396894 3.5873524E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.014 0.01401901 3.6135064E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01405 0.01406908 3.6404663E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0141 0.01411915 3.6671693E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01415 0.01416922 3.69397E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0142 0.01421928 3.7172765E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.01425 0.01426935 3.7442596E-10 0.0 0.0 0.0 -0.07 -0.06999993 4.4964032E-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
